bulbasaur
Types: grass / poison
Stats:
sp_def: 80
spd: 80
manaphy
Types: water
Stats:
hp: 100
atk: 100
def: 100
sp_atk: 100
sp_def: 100
spd: 100
darkrai
Types: dark
Stats:
hp: 70
atk: 90
def: 90
sp_atk: 135
sp_def: 90
spd: 125
shaymin-land
Types: grass
Stats:
hp: 100
atk: 100
def: 100
sp_atk: 100
sp_def: 100
spd: 100
arceus
Types: normal
Stats:
hp: 120
atk: 120
def: 120
sp_atk: 120
sp_def: 120
spd: 120
victini
Types: psychic / fire
Stats:
hp: 100
atk: 100
def: 100
sp_atk: 100
sp_def: 100
spd: 100
snivy
Types: grass
Stats:
hp: 45
atk: 45
def: 55
sp_atk: 45
sp_def: 55
spd: 63
servine
Types: grass
Stats:
hp: 60
atk: 60
def: 75
sp_atk: 60
sp_def: 75
spd: 83
serperior
Types: grass
Stats:
hp: 75
atk: 75
def: 95
sp_atk: 75
sp_def: 95
spd: 113
tepig
Types: fire
Stats:
hp: 65
atk: 63
def: 45
sp_atk: 45
sp_def: 45
spd: 45
pignite
Types: fire / fighting
Stats:
hp: 90
atk: 93
def: 55
sp_atk: 70
sp_def: 55
spd: 55
emboar
Types: fire / fighting
Stats:
hp: 110
atk: 123
def: 65
sp_atk: 100
sp_def: 65
spd: 65
oshawott
Types: water
Stats:
hp: 55
atk: 55
def: 45
sp_atk: 63
sp_def: 45
spd: 45
dewott
Types: water
Stats:
hp: 75
atk: 75
def: 60
sp_atk: 83
sp_def: 60
spd: 60
samurott
Types: water
Stats:
hp: 95
atk: 100
def: 85
sp_atk: 108
sp_def: 70
spd: 70
patrat
Types: normal
Stats:
hp: 45
atk: 55
def: 39
sp_atk: 35
sp_def: 39
spd: 42
watchog
Types: normal
Stats:
hp: 60
atk: 85
def: 69
sp_atk: 60
sp_def: 69
spd: 77
lillipup
Types: normal
Stats:
hp: 45
atk: 60
def: 45
sp_atk: 25
sp_def: 45
spd: 55
herdier
Types: normal
Stats:
hp: 65
atk: 80
def: 65
sp_atk: 35
sp_def: 65
spd: 60
stoutland
Types: normal
Stats:
hp: 85
atk: 110
def: 90
sp_atk: 45
sp_def: 90
spd: 80
purrloin
Types: dark
Stats:
hp: 41
atk: 50
def: 37
sp_atk: 50
sp_def: 37
spd: 66
liepard
Types: dark
Stats:
hp: 64
atk: 88
def: 50
sp_atk: 88
sp_def: 50
spd: 106
pansage
Types: grass
Stats:
hp: 50
atk: 53
def: 48
sp_atk: 53
sp_def: 48
spd: 64
simisage
Types: grass
Stats:
hp: 75
atk: 98
def: 63
sp_atk: 98
sp_def: 63
spd: 101
pansear
Types: fire
Stats:
hp: 50
atk: 53
def: 48
sp_atk: 53
sp_def: 48
spd: 64
simisear
Types: fire
Stats:
hp: 75
atk: 98
def: 63
sp_atk: 98
sp_def: 63
spd: 101
panpour
Types: water
Stats:
hp: 50
atk: 53
def: 48
sp_atk: 53
sp_def: 48
spd: 64
simipour
Types: water
Stats:
hp: 75
atk: 98
def: 63
sp_atk: 98
sp_def: 63
spd: 101
munna
Types: psychic
Stats:
hp: 76
atk: 25
def: 45
sp_atk: 67
sp_def: 55
spd: 24
musharna
Types: psychic
Stats:
hp: 116
atk: 55
def: 85
sp_atk: 107
sp_def: 95
spd: 29
pidove
Types: normal / flying
Stats:
hp: 50
atk: 55
def: 50
sp_atk: 36
sp_def: 30
spd: 43
tranquill
Types: normal / flying
Stats:
hp: 62
atk: 77
def: 62
sp_atk: 50
sp_def: 42
spd: 65
unfezant
Types: normal / flying
Stats:
hp: 80
atk: 115
def: 80
sp_atk: 65
sp_def: 55
spd: 93
blitzle
Types: electric
Stats:
hp: 45
atk: 60
def: 32
sp_atk: 50
sp_def: 32
spd: 76
zebstrika
Types: electric
Stats:
hp: 75
atk: 100
def: 63
sp_atk: 80
sp_def: 63
spd: 116
roggenrola
Types: rock
Stats:
hp: 55
atk: 75
def: 85
sp_atk: 25
sp_def: 25
spd: 15
boldore
Types: rock
Stats:
hp: 70
atk: 105
def: 105
sp_atk: 50
sp_def: 40
spd: 20
gigalith
Types: rock
Stats:
hp: 85
atk: 135
def: 130
sp_atk: 60
sp_def: 80
spd: 25
woobat
Types: psychic / flying
Stats:
hp: 65
atk: 45
def: 43
sp_atk: 55
sp_def: 43
spd: 72
swoobat
Types: psychic / flying
Stats:
hp: 67
atk: 57
def: 55
sp_atk: 77
sp_def: 55
spd: 114
drilbur
Types: ground
Stats:
hp: 60
atk: 85
def: 40
sp_atk: 30
sp_def: 45
spd: 68
excadrill
Types: ground / steel
Stats:
hp: 110
atk: 135
def: 60
sp_atk: 50
sp_def: 65
spd: 88
audino
Types: normal
Stats:
hp: 103
atk: 60
def: 86
sp_atk: 60
sp_def: 86
spd: 50
timburr
Types: fighting
Stats:
hp: 75
atk: 80
def: 55
sp_atk: 25
sp_def: 35
spd: 35
gurdurr
Types: fighting
Stats:
hp: 85
atk: 105
def: 85
sp_atk: 40
sp_def: 50
spd: 40
conkeldurr
Types: fighting
Stats:
hp: 105
atk: 140
def: 95
sp_atk: 55
sp_def: 65
spd: 45
tympole
Types: water
Stats:
hp: 50
atk: 50
def: 40
sp_atk: 50
sp_def: 40
spd: 64
palpitoad
Types: water / ground
Stats:
hp: 75
atk: 65
def: 55
sp_atk: 65
sp_def: 55
spd: 69
seismitoad
Types: water / ground
Stats:
hp: 105
atk: 95
def: 75
sp_atk: 85
sp_def: 75
spd: 74
throh
Types: fighting
Stats:
hp: 120
atk: 100
def: 85
sp_atk: 30
sp_def: 85
spd: 45
sawk
Types: fighting
Stats:
hp: 75
atk: 125
def: 75
sp_atk: 30
sp_def: 75
spd: 85
sewaddle
Types: bug / grass
Stats:
hp: 45
atk: 53
def: 70
sp_atk: 40
sp_def: 60
spd: 42
swadloon
Types: bug / grass
Stats:
hp: 55
atk: 63
def: 90
sp_atk: 50
sp_def: 80
spd: 42
leavanny
Types: bug / grass
Stats:
hp: 75
atk: 103
def: 80
sp_atk: 70
sp_def: 80
spd: 92
venipede
Types: bug / poison
Stats:
hp: 30
atk: 45
def: 59
sp_atk: 30
sp_def: 39
spd: 57
whirlipede
Types: bug / poison
Stats:
hp: 40
atk: 55
def: 99
sp_atk: 40
sp_def: 79
spd: 47
scolipede
Types: bug / poison
Stats:
hp: 60
atk: 100
def: 89
sp_atk: 55
sp_def: 69
spd: 112
cottonee
Types: grass / fairy
Stats:
hp: 40
atk: 27
def: 60
sp_atk: 37
sp_def: 50
spd: 66
whimsicott
Types: grass / fairy
Stats:
hp: 60
atk: 67
def: 85
sp_atk: 77
sp_def: 75
spd: 116
petilil
Types: grass
Stats:
hp: 45
atk: 35
def: 50
sp_atk: 70
sp_def: 50
spd: 30
lilligant
Types: grass
Stats:
hp: 70
atk: 60
def: 75
sp_atk: 110
sp_def: 75
spd: 90
basculin-red-striped
Types: water
Stats:
hp: 70
atk: 92
def: 65
sp_atk: 80
sp_def: 55
spd: 98
sandile
Types: ground / dark
Stats:
hp: 50
atk: 72
def: 35
sp_atk: 35
sp_def: 35
spd: 65
krokorok
Types: ground / dark
Stats:
hp: 60
atk: 82
def: 45
sp_atk: 45
sp_def: 45
spd: 74
krookodile
Types: ground / dark
Stats:
hp: 95
atk: 117
def: 80
sp_atk: 65
sp_def: 70
spd: 92
darumaka
Types: fire
Stats:
hp: 70
atk: 90
def: 45
sp_atk: 15
sp_def: 45
spd: 50
darmanitan-standard
Types: fire
Stats:
hp: 105
atk: 140
def: 55
sp_atk: 30
sp_def: 55
spd: 95
maractus
Types: grass
Stats:
hp: 75
atk: 86
def: 67
sp_atk: 106
sp_def: 67
spd: 60
dwebble
Types: bug / rock
Stats:
hp: 50
atk: 65
def: 85
sp_atk: 35
sp_def: 35
spd: 55
crustle
Types: bug / rock
Stats:
hp: 70
atk: 105
def: 125
sp_atk: 65
sp_def: 75
spd: 45
scraggy
Types: dark / fighting
Stats:
hp: 50
atk: 75
def: 70
sp_atk: 35
sp_def: 70
spd: 48
scrafty
Types: dark / fighting
Stats:
hp: 65
atk: 90
def: 115
sp_atk: 45
sp_def: 115
spd: 58
sigilyph
Types: psychic / flying
Stats:
hp: 72
atk: 58
def: 80
sp_atk: 103
sp_def: 80
spd: 97
yamask
Types: ghost
Stats:
hp: 38
atk: 30
def: 85
sp_atk: 55
sp_def: 65
spd: 30
cofagrigus
Types: ghost
Stats:
hp: 58
atk: 50
def: 145
sp_atk: 95
sp_def: 105
spd: 30
tirtouga
Types: water / rock
Stats:
hp: 54
atk: 78
def: 103
sp_atk: 53
sp_def: 45
spd: 22
carracosta
Types: water / rock
Stats:
hp: 74
atk: 108
def: 133
sp_atk: 83
sp_def: 65
spd: 32
archen
Types: rock / flying
Stats:
hp: 55
atk: 112
def: 45
sp_atk: 74
sp_def: 45
spd: 70
archeops
Types: rock / flying
Stats:
hp: 75
atk: 140
def: 65
sp_atk: 112
sp_def: 65
spd: 110
trubbish
Types: poison
Stats:
hp: 50
atk: 50
def: 62
sp_atk: 40
sp_def: 62
spd: 65
garbodor
Types: poison
Stats:
hp: 80
atk: 95
def: 82
sp_atk: 60
sp_def: 82
spd: 75
zorua
Types: dark
Stats:
hp: 40
atk: 65
def: 40
sp_atk: 80
sp_def: 40
spd: 65
zoroark
Types: dark
Stats:
hp: 60
atk: 105
def: 60
sp_atk: 120
sp_def: 60
spd: 105
minccino
Types: normal
Stats:
hp: 55
atk: 50
def: 40
sp_atk: 40
sp_def: 40
spd: 75
cinccino
Types: normal
Stats:
hp: 75
atk: 95
def: 60
sp_atk: 65
sp_def: 60
spd: 115
gothita
Types: psychic
Stats:
hp: 45
atk: 30
def: 50
sp_atk: 55
sp_def: 65
spd: 45
gothorita
Types: psychic
Stats:
hp: 60
atk: 45
def: 70
sp_atk: 75
sp_def: 85
spd: 55
gothitelle
Types: psychic
Stats:
hp: 70
atk: 55
def: 95
sp_atk: 95
sp_def: 110
spd: 65
solosis
Types: psychic
Stats:
hp: 45
atk: 30
def: 40
sp_atk: 105
sp_def: 50
spd: 20
duosion
Types: psychic
Stats:
hp: 65
atk: 40
def: 50
sp_atk: 125
sp_def: 60
spd: 30
reuniclus
Types: psychic
Stats:
hp: 110
atk: 65
def: 75
sp_atk: 125
sp_def: 85
spd: 30
ducklett
Types: water / flying
Stats:
hp: 62
atk: 44
def: 50
sp_atk: 44
sp_def: 50
spd: 55
swanna
Types: water / flying
Stats:
hp: 75
atk: 87
def: 63
sp_atk: 87
sp_def: 63
spd: 98
vanillite
Types: ice
Stats:
hp: 36
atk: 50
def: 50
sp_atk: 65
sp_def: 60
spd: 44
vanillish
Types: ice
Stats:
hp: 51
atk: 65
def: 65
sp_atk: 80
sp_def: 75
spd: 59
vanilluxe
Types: ice
Stats:
hp: 71
atk: 95
def: 85
sp_atk: 110
sp_def: 95
spd: 79
deerling
Types: normal / grass
Stats:
hp: 60
atk: 60
def: 50
sp_atk: 40
sp_def: 50
spd: 75
sawsbuck
Types: normal / grass
Stats:
hp: 80
atk: 100
def: 70
sp_atk: 60
sp_def: 70
spd: 95
emolga
Types: electric / flying
Stats:
hp: 55
atk: 75
def: 60
sp_atk: 75
sp_def: 60
spd: 103
karrablast
Types: bug
Stats:
hp: 50
atk: 75
def: 45
sp_atk: 40
sp_def: 45
spd: 60
escavalier
Types: bug / steel
Stats:
hp: 70
atk: 135
def: 105
sp_atk: 60
sp_def: 105
spd: 20
foongus
Types: grass / poison
Stats:
hp: 69
atk: 55
def: 45
sp_atk: 55
sp_def: 55
spd: 15
amoonguss
Types: grass / poison
Stats:
hp: 114
atk: 85
def: 70
sp_atk: 85
sp_def: 80
spd: 30
frillish
Types: water / ghost
Stats:
hp: 55
atk: 40
def: 50
sp_atk: 65
sp_def: 85
spd: 40
jellicent
Types: water / ghost
Stats:
hp: 100
atk: 60
def: 70
sp_atk: 85
sp_def: 105
spd: 60
alomomola
Types: water
Stats:
hp: 165
atk: 75
def: 80
sp_atk: 40
sp_def: 45
spd: 65
joltik
Types: bug / electric
Stats:
hp: 50
atk: 47
def: 50
sp_atk: 57
sp_def: 50
spd: 65
galvantula
Types: bug / electric
Stats:
hp: 70
atk: 77
def: 60
sp_atk: 97
sp_def: 60
spd: 108
ferroseed
Types: grass / steel
Stats:
hp: 44
atk: 50
def: 91
sp_atk: 24
sp_def: 86
spd: 10
ferrothorn
Types: grass / steel
Stats:
hp: 74
atk: 94
def: 131
sp_atk: 54
sp_def: 116
spd: 20
klink
Types: steel
Stats:
hp: 40
atk: 55
def: 70
sp_atk: 45
sp_def: 60
spd: 30
klang
Types: steel
Stats:
hp: 60
atk: 80
def: 95
sp_atk: 70
sp_def: 85
spd: 50
klinklang
Types: steel
Stats:
hp: 60
atk: 100
def: 115
sp_atk: 70
sp_def: 85
spd: 90
tynamo
Types: electric
Stats:
hp: 35
atk: 55
def: 40
sp_atk: 45
sp_def: 40
spd: 60
eelektrik
Types: electric
Stats:
hp: 65
atk: 85
def: 70
sp_atk: 75
sp_def: 70
spd: 40
eelektross
Types: electric
Stats:
hp: 85
atk: 115
def: 80
sp_atk: 105
sp_def: 80
spd: 50
elgyem
Types: psychic
Stats:
hp: 55
atk: 55
def: 55
sp_atk: 85
sp_def: 55
spd: 30
beheeyem
Types: psychic
Stats:
hp: 75
atk: 75
def: 75
sp_atk: 125
sp_def: 95
spd: 40
litwick
Types: ghost / fire
Stats:
hp: 50
atk: 30
def: 55
sp_atk: 65
sp_def: 55
spd: 20
lampent
Types: ghost / fire
Stats:
hp: 60
atk: 40
def: 60
sp_atk: 95
sp_def: 60
spd: 55
chandelure
Types: ghost / fire
Stats:
hp: 60
atk: 55
def: 90
sp_atk: 145
sp_def: 90
spd: 80
axew
Types: dragon
Stats:
hp: 46
atk: 87
def: 60
sp_atk: 30
sp_def: 40
spd: 57
fraxure
Types: dragon
Stats:
hp: 66
atk: 117
def: 70
sp_atk: 40
sp_def: 50
spd: 67
haxorus
Types: dragon
Stats:
hp: 76
atk: 147
def: 90
sp_atk: 60
sp_def: 70
spd: 97
cubchoo
Types: ice
Stats:
hp: 55
atk: 70
def: 40
sp_atk: 60
sp_def: 40
spd: 40
beartic
Types: ice
Stats:
hp: 95
atk: 130
def: 80
sp_atk: 70
sp_def: 80
spd: 50
cryogonal
Types: ice
Stats:
hp: 80
atk: 50
def: 50
sp_atk: 95
sp_def: 135
spd: 105
shelmet
Types: bug
Stats:
hp: 50
atk: 40
def: 85
sp_atk: 40
sp_def: 65
spd: 25
accelgor
Types: bug
Stats:
hp: 80
atk: 70
def: 40
sp_atk: 100
sp_def: 60
spd: 145
stunfisk
Types: ground / electric
Stats:
hp: 109
atk: 66
def: 84
sp_atk: 81
sp_def: 99
spd: 32
mienfoo
Types: fighting
Stats:
hp: 45
atk: 85
def: 50
sp_atk: 55
sp_def: 50
spd: 65
mienshao
Types: fighting
Stats:
hp: 65
atk: 125
def: 60
sp_atk: 95
sp_def: 60
spd: 105
druddigon
Types: dragon
Stats:
hp: 77
atk: 120
def: 90
sp_atk: 60
sp_def: 90
spd: 48
golett
Types: ground / ghost
Stats:
hp: 59
atk: 74
def: 50
sp_atk: 35
sp_def: 50
spd: 35
golurk
Types: ground / ghost
Stats:
hp: 89
atk: 124
def: 80
sp_atk: 55
sp_def: 80
spd: 55
pawniard
Types: dark / steel
Stats:
hp: 45
atk: 85
def: 70
sp_atk: 40
sp_def: 40
spd: 60
bisharp
Types: dark / steel
Stats:
hp: 65
atk: 125
def: 100
sp_atk: 60
sp_def: 70
spd: 70
bouffalant
Types: normal
Stats:
hp: 95
atk: 110
def: 95
sp_atk: 40
sp_def: 95
spd: 55
rufflet
Types: normal / flying
Stats:
hp: 70
atk: 83
def: 50
sp_atk: 37
sp_def: 50
spd: 60
braviary
Types: normal / flying
Stats:
hp: 100
atk: 123
def: 75
sp_atk: 57
sp_def: 75
spd: 80
vullaby
Types: dark / flying
Stats:
hp: 70
atk: 55
def: 75
sp_atk: 45
sp_def: 65
spd: 60
mandibuzz
Types: dark / flying
Stats:
hp: 110
atk: 65
def: 105
sp_atk: 55
sp_def: 95
spd: 80
heatmor
Types: fire
Stats:
hp: 85
atk: 97
def: 66
sp_atk: 105
sp_def: 66
spd: 65
durant
Types: bug / steel
Stats:
hp: 58
atk: 109
def: 112
sp_atk: 48
sp_def: 48
spd: 109
deino
Types: dark / dragon
Stats:
hp: 52
atk: 65
def: 50
sp_atk: 45
sp_def: 50
spd: 38
zweilous
Types: dark / dragon
Stats:
hp: 72
atk: 85
def: 70
sp_atk: 65
sp_def: 70
spd: 58
hydreigon
Types: dark / dragon
Stats:
hp: 92
atk: 105
def: 90
sp_atk: 125
sp_def: 90
spd: 98
larvesta
Types: bug / fire
Stats:
hp: 55
atk: 85
def: 55
sp_atk: 50
sp_def: 55
spd: 60
volcarona
Types: bug / fire
Stats:
hp: 85
atk: 60
def: 65
sp_atk: 135
sp_def: 105
spd: 100
cobalion
Types: steel / fighting
Stats:
hp: 91
atk: 90
def: 129
sp_atk: 90
sp_def: 72
spd: 108
terrakion
Types: rock / fighting
Stats:
hp: 91
atk: 129
def: 90
sp_atk: 72
sp_def: 90
spd: 108
virizion
Types: grass / fighting
Stats:
hp: 91
atk: 90
def: 72
sp_atk: 90
sp_def: 129
spd: 108
tornadus-incarnate
Types: flying
Stats:
hp: 79
atk: 115
def: 70
sp_atk: 125
sp_def: 80
spd: 111
thundurus-incarnate
Types: electric / flying
Stats:
hp: 79
atk: 115
def: 70
sp_atk: 125
sp_def: 80
spd: 111
reshiram
Types: dragon / fire
Stats:
hp: 100
atk: 120
def: 100
sp_atk: 150
sp_def: 120
spd: 90
zekrom
Types: dragon / electric
Stats:
hp: 100
atk: 150
def: 120
sp_atk: 120
sp_def: 100
spd: 90
landorus-incarnate
Types: ground / flying
Stats:
hp: 89
atk: 125
def: 90
sp_atk: 115
sp_def: 80
spd: 101
kyurem
Types: dragon / ice
Stats:
hp: 125
atk: 130
def: 90
sp_atk: 130
sp_def: 90
spd: 95
keldeo-ordinary
Types: water / fighting
Stats:
hp: 91
atk: 72
def: 90
sp_atk: 129
sp_def: 90
spd: 108
meloetta-aria
Types: normal / psychic
Stats:
hp: 100
atk: 77
def: 77
sp_atk: 128
sp_def: 128
spd: 90
genesect
Types: bug / steel
Stats:
hp: 71
atk: 120
def: 95
sp_atk: 120
sp_def: 95
spd: 99
chespin
Types: grass
Stats:
hp: 56
atk: 61
def: 65
sp_atk: 48
sp_def: 45
spd: 38
quilladin
Types: grass
Stats:
hp: 61
atk: 78
def: 95
sp_atk: 56
sp_def: 58
spd: 57
chesnaught
Types: grass / fighting
Stats:
hp: 88
atk: 107
def: 122
sp_atk: 74
sp_def: 75
spd: 64
fennekin
Types: fire
Stats:
hp: 40
atk: 45
def: 40
sp_atk: 62
sp_def: 60
spd: 60
braixen
Types: fire
Stats:
hp: 59
atk: 59
def: 58
sp_atk: 90
sp_def: 70
spd: 73
delphox
Types: fire / psychic
Stats:
hp: 75
atk: 69
def: 72
sp_atk: 114
sp_def: 100
spd: 104
froakie
Types: water
Stats:
hp: 41
atk: 56
def: 40
sp_atk: 62
sp_def: 44
spd: 71
frogadier
Types: water
Stats:
hp: 54
atk: 63
def: 52
sp_atk: 83
sp_def: 56
spd: 97
greninja
Types: water / dark
Stats:
hp: 72
atk: 95
def: 67
sp_atk: 103
sp_def: 71
spd: 122
bunnelby
Types: normal
Stats:
hp: 38
atk: 36
def: 38
sp_atk: 32
sp_def: 36
spd: 57
diggersby
Types: normal / ground
Stats:
hp: 85
atk: 56
def: 77
sp_atk: 50
sp_def: 77
spd: 78
fletchling
Types: normal / flying
Stats:
hp: 45
atk: 50
def: 43
sp_atk: 40
sp_def: 38
spd: 62
fletchinder
Types: fire / flying
Stats:
hp: 62
atk: 73
def: 55
sp_atk: 56
sp_def: 52
spd: 84
talonflame
Types: fire / flying
Stats:
hp: 78
atk: 81
def: 71
sp_atk: 74
sp_def: 69
spd: 126
scatterbug
Types: bug
Stats:
hp: 38
atk: 35
def: 40
sp_atk: 27
sp_def: 25
spd: 35
spewpa
Types: bug
Stats:
hp: 45
atk: 22
def: 60
sp_atk: 27
sp_def: 30
spd: 29
vivillon
Types: bug / flying
Stats:
hp: 80
atk: 52
def: 50
sp_atk: 90
sp_def: 50
spd: 89
litleo
Types: fire / normal
Stats:
hp: 62
atk: 50
def: 58
sp_atk: 73
sp_def: 54
spd: 72
pyroar
Types: fire / normal
Stats:
hp: 86
atk: 68
def: 72
sp_atk: 109
sp_def: 66
spd: 106
flabebe
Types: fairy
Stats:
hp: 44
atk: 38
def: 39
sp_atk: 61
sp_def: 79
spd: 42
floette
Types: fairy
Stats:
hp: 54
atk: 45
def: 47
sp_atk: 75
sp_def: 98
spd: 52
florges
Types: fairy
Stats:
hp: 78
atk: 65
def: 68
sp_atk: 112
sp_def: 154
spd: 75
skiddo
Types: grass
Stats:
hp: 66
atk: 65
def: 48
sp_atk: 62
sp_def: 57
spd: 52
gogoat
Types: grass
Stats:
hp: 123
atk: 100
def: 62
sp_atk: 97
sp_def: 81
spd: 68
pancham
Types: fighting
Stats:
hp: 67
atk: 82
def: 62
sp_atk: 46
sp_def: 48
spd: 43
pangoro
Types: fighting / dark
Stats:
hp: 95
atk: 124
def: 78
sp_atk: 69
sp_def: 71
spd: 58
furfrou
Types: normal
Stats:
hp: 75
atk: 80
def: 60
sp_atk: 65
sp_def: 90
spd: 102
espurr
Types: psychic
Stats:
hp: 62
atk: 48
def: 54
sp_atk: 63
sp_def: 60
spd: 68
meowstic-male
Types: psychic
Stats:
hp: 74
atk: 48
def: 76
sp_atk: 83
sp_def: 81
spd: 104
honedge
Types: steel / ghost
Stats:
hp: 45
atk: 80
def: 100
sp_atk: 35
sp_def: 37
spd: 28
doublade
Types: steel / ghost
Stats:
hp: 59
atk: 110
def: 150
sp_atk: 45
sp_def: 49
spd: 35
aegislash-shield
Types: steel / ghost
Stats:
hp: 60
atk: 50
def: 140
sp_atk: 50
sp_def: 140
spd: 60
spritzee
Types: fairy
Stats:
hp: 78
atk: 52
def: 60
sp_atk: 63
sp_def: 65
spd: 23
aromatisse
Types: fairy
Stats:
hp: 101
atk: 72
def: 72
sp_atk: 99
sp_def: 89
spd: 29
swirlix
Types: fairy
Stats:
hp: 62
atk: 48
def: 66
sp_atk: 59
sp_def: 57
spd: 49
slurpuff
Types: fairy
Stats:
hp: 82
atk: 80
def: 86
sp_atk: 85
sp_def: 75
spd: 72
inkay
Types: dark / psychic
Stats:
hp: 53
atk: 54
def: 53
sp_atk: 37
sp_def: 46
spd: 45
malamar
Types: dark / psychic
Stats:
hp: 86
atk: 92
def: 88
sp_atk: 68
sp_def: 75
spd: 73
binacle
Types: rock / water
Stats:
hp: 42
atk: 52
def: 67
sp_atk: 39
sp_def: 56
spd: 50
barbaracle
Types: rock / water
Stats:
hp: 72
atk: 105
def: 115
sp_atk: 54
sp_def: 86
spd: 68
skrelp
Types: poison / water
Stats:
hp: 50
atk: 60
def: 60
sp_atk: 60
sp_def: 60
spd: 30
dragalge
Types: poison / dragon
Stats:
hp: 65
atk: 75
def: 90
sp_atk: 97
sp_def: 123
spd: 44
clauncher
Types: water
Stats:
hp: 50
atk: 53
def: 62
sp_atk: 58
sp_def: 63
spd: 44
clawitzer
Types: water
Stats:
hp: 71
atk: 73
def: 88
sp_atk: 120
sp_def: 89
spd: 59
helioptile
Types: electric / normal
Stats:
hp: 44
atk: 38
def: 33
sp_atk: 61
sp_def: 43
spd: 70
heliolisk
Types: electric / normal
Stats:
hp: 62
atk: 55
def: 52
sp_atk: 109
sp_def: 94
spd: 109
tyrunt
Types: rock / dragon
Stats:
hp: 58
atk: 89
def: 77
sp_atk: 45
sp_def: 45
spd: 48
tyrantrum
Types: rock / dragon
Stats:
hp: 82
atk: 121
def: 119
sp_atk: 69
sp_def: 59
spd: 71
amaura
Types: rock / ice
Stats:
hp: 77
atk: 59
def: 50
sp_atk: 67
sp_def: 63
spd: 46
aurorus
Types: rock / ice
Stats:
hp: 123
atk: 77
def: 72
sp_atk: 99
sp_def: 92
spd: 58
sylveon
Types: fairy
Stats:
hp: 95
atk: 65
def: 65
sp_atk: 110
sp_def: 130
spd: 60
hawlucha
Types: fighting / flying
Stats:
hp: 78
atk: 92
def: 75
sp_atk: 74
sp_def: 63
spd: 118
dedenne
Types: electric / fairy
Stats:
hp: 67
atk: 58
def: 57
sp_atk: 81
sp_def: 67
spd: 101
carbink
Types: rock / fairy
Stats:
hp: 50
atk: 50
def: 150
sp_atk: 50
sp_def: 150
spd: 50
goomy
Types: dragon
Stats:
hp: 45
atk: 50
def: 35
sp_atk: 55
sp_def: 75
spd: 40
sliggoo
Types: dragon
Stats:
hp: 68
atk: 75
def: 53
sp_atk: 83
sp_def: 113
spd: 60
goodra
Types: dragon
Stats:
hp: 90
atk: 100
def: 70
sp_atk: 110
sp_def: 150
spd: 80
klefki
Types: steel / fairy
Stats:
hp: 57
atk: 80
def: 91
sp_atk: 80
sp_def: 87
spd: 75
phantump
Types: ghost / grass
Stats:
hp: 43
atk: 70
def: 48
sp_atk: 50
sp_def: 60
spd: 38
trevenant
Types: ghost / grass
Stats:
hp: 85
atk: 110
def: 76
sp_atk: 65
sp_def: 82
spd: 56
pumpkaboo-average
Types: ghost / grass
Stats:
hp: 49
atk: 66
def: 70
sp_atk: 44
sp_def: 55
spd: 51
gourgeist-average
Types: ghost / grass
Stats:
hp: 65
atk: 90
def: 122
sp_atk: 58
sp_def: 75
spd: 84
bergmite
Types: ice
Stats:
hp: 55
atk: 69
def: 85
sp_atk: 32
sp_def: 35
spd: 28
avalugg
Types: ice
Stats:
hp: 95
atk: 117
def: 184
sp_atk: 44
sp_def: 46
spd: 28
noibat
Types: flying / dragon
Stats:
hp: 40
atk: 30
def: 35
sp_atk: 45
sp_def: 40
spd: 55
noivern
Types: flying / dragon
Stats:
hp: 85
atk: 70
def: 80
sp_atk: 97
sp_def: 80
spd: 123
xerneas
Types: fairy
Stats:
hp: 126
atk: 131
def: 95
sp_atk: 131
sp_def: 98
spd: 99
yveltal
Types: dark / flying
Stats:
hp: 126
atk: 131
def: 95
sp_atk: 131
sp_def: 98
spd: 99
zygarde-50
Types: dragon / ground
Stats:
hp: 108
atk: 100
def: 121
sp_atk: 81
sp_def: 95
spd: 95
diancie
Types: rock / fairy
Stats:
hp: 50
atk: 100
def: 150
sp_atk: 100
sp_def: 150
spd: 50
hoopa
Types: psychic / ghost
Stats:
hp: 80
atk: 110
def: 60
sp_atk: 150
sp_def: 130
spd: 70
volcanion
Types: fire / water
Stats:
hp: 80
atk: 110
def: 120
sp_atk: 130
sp_def: 90
spd: 70
rowlet
Types: grass / flying
Stats:
hp: 68
atk: 55
def: 55
sp_atk: 50
sp_def: 50
spd: 42
dartrix
Types: grass / flying
Stats:
hp: 78
atk: 75
def: 75
sp_atk: 70
sp_def: 70
spd: 52
decidueye
Types: grass / ghost
Stats:
hp: 78
atk: 107
def: 75
sp_atk: 100
sp_def: 100
spd: 70
litten
Types: fire
Stats:
hp: 45
atk: 65
def: 40
sp_atk: 60
sp_def: 40
spd: 70
torracat
Types: fire
Stats:
hp: 65
atk: 85
def: 50
sp_atk: 80
sp_def: 50
spd: 90
incineroar
Types: fire / dark
Stats:
hp: 95
atk: 115
def: 90
sp_atk: 80
sp_def: 90
spd: 60
popplio
Types: water
Stats:
hp: 50
atk: 54
def: 54
sp_atk: 66
sp_def: 56
spd: 40
brionne
Types: water
Stats:
hp: 60
atk: 69
def: 69
sp_atk: 91
sp_def: 81
spd: 50
primarina
Types: water / fairy
Stats:
hp: 80
atk: 74
def: 74
sp_atk: 126
sp_def: 116
spd: 60
pikipek
Types: normal / flying
Stats:
hp: 35
atk: 75
def: 30
sp_atk: 30
sp_def: 30
